"Student_ID","Study_Hours_Per_Day","Extracurricular_Hours_Per_Day","Sleep_Hours_Per_Day","Social_Hours_Per_Day","Physical_Activity_Hours_Per_Day","GPA","Stress_Level"
"8311","5.4","7.6","2.2","1.5","1","2.72","3"
"8312","6.5","6.4","1.6","2","1.2","3.09","2"
"8313","4.5","6.3","2.1","2.4","1.3","3.27","2"
"8314","6","7.6","2.3","1.8","1.2","3.21","4"
"8315","6.4","7.6","3.7","1.1","1","3.41","3"
"8316","6.1","8.3","4","1.2","0.8","3.2","2"
"8317","7.4","7.7","2.7","1.9","1.2","3.57","5"
"8318","5.1","7.4","2.5","2.3","1.1","2.99","2"
"8319","6.3","6.9","2.3","2.7","0.7","3.3","4"
"8320","5.4","8.4","3.1","1.2","1.4","2.99","4"
"8321","6.5","8.1","4","1.9","1.1","3.38","3"
"8322","5.5","6.8","3.8","1.3","1.2","3.05","4"
"8323","5.2","7.5","3.3","1.4","0.9","2.85","2"
"8324","6.5","7.6","3.3","1.3","1.3","2.9","2"
"8325","5.1","7.3","3.1","1.6","0.5","3.11","2"
"8326","4.4","8","2.5","1.4","1.5","3.51","5"
"8327","5.1","8","2","3","0.4","3.35","5"
"8328","6","7.4","2.5","1.6","0.6","3.29","4"
"8329","6.6","7.3","2.8","2.3","1.1","3.19","3"
"8330","5.6","8.4","1.5","1.5","0.8","2.97","2"
"8331","6.6","8.1","2.4","2.9","0.9","3.01","4"
"8332","4.4","7.5","1.9","2","0.8","3.09","2"
"8333","5.1","6.5","3.2","2.2","0.8","3.07","5"
"8334","5.3","7.7","2.1","1.5","1.1","3.07","5"
"8335","5.4","7.9","2.7","2.3","1","3.01","4"
"8336","5.6","5.8","2","2","1.3","3.2","5"
"8337","6.1","7.7","3.6","1.6","1","3.05","3"
"8338","5.1","7.2","1.3","1.3","0.9","3.43","4"
"8339","5.6","7.4","2.8","1.7","1.2","3.42","3"
"8340","5.5","7","1.6","1.6","0.5","3.32","5"
"8341","4.8","7.4","2.1","2.2","0.2","3.3","5"
"8342","5.4","8.3","2.6","1.7","0.5","2.89","3"
"8343","5.4","7.2","2.7","0.8","0.9","3.66","4"
"8344","5.4","8.1","2.7","2.1","1.1","3.14","5"
"8345","5.5","7","2.6","2.4","0.2","3.36","3"
"8346","5.6","8","2.1","1","1","3.37","4"
"8347","5.2","7.5","2.4","2.7","0.9","2.99","2"
"8348","6.5","7.7","2.5","2.5","1","3.07","3"
"8349","4.6","7.5","2.6","1.5","0.4","3.28","5"
"8350","4.9","7.9","2.5","1.2","1.8","2.89","2"
"8351","7.7","6","3","2.3","1","3.18","2"
"8352","4.7","6.6","2.6","1.1","0.6","2.72","3"
"8353","4.4","7.8","2.6","1.5","1","3.2","5"
"8354","6.1","6.3","2.2","1.1","1.4","3.48","4"
"8355","3.8","7.2","1.8","1.8","0.6","3.2","4"
"8356","5.3","7.5","2.6","2.5","0.6","2.91","5"
"8357","7.2","7","3.3","2","1","3.09","4"
"8358","4.3","7.1","2.8","2.3","1","3.32","5"
"8359","3.9","7.7","1.9","1.6","1.2","3.23","4"
"8360","4.3","8.1","3.1","1.8","1.4","3.29","2"
"8361","6.2","6.9","2.3","1.2","1.2","3.17","4"
"8362","6.4","7.2","3","1.8","0.6","3.05","3"
"8363","5.1","7.1","2.2","1.4","0.7","3.23","5"
"8364","6","6","2.7","1.7","0.8","3.21","2"
"8365","6.6","7.6","2.1","1.7","1.2","3.41","5"
"8366","6.9","8.1","2.2","1.6","1.2","3.11","4"
"8367","5.3","8.1","1.4","2.9","1.4","3.21","2"
"8368","3.7","7","2.9","2.7","1.2","3.17","3"
"8369","4.8","6.7","2.8","2.5","0.8","3.65","5"
"8370","5.2","7.5","2.8","2.7","0.9","3.05","3"
"8371","5.3","8","2.7","2.5","0.6","3.12","4"
"8372","5.3","7.6","2","1.8","1.2","3.01","3"
"8373","6.4","7.7","3.2","1.7","0.8","3.46","2"
"8374","6.5","8.2","3.2","1.9","1.4","3.48","3"
"8375","5.4","7.1","1.9","1.7","1.2","3.16","4"
"8376","6.4","7.4","2.9","1.3","1.6","3.44","2"
"8377","5.8","8.5","3.1","1.9","1.1","3.27","4"
"8378","5.6","7.4","2.2","1","1.1","3.34","5"
"8379","6.2","6.7","2.3","1.9","0.9","3","2"
"8380","5.6","7.1","2.9","1.3","0.9","3.23","4"
"8381","7.1","6.9","1.4","1.8","0.9","3.57","3"
"8382","4.3","7.7","1.7","1.9","1.3","3.5","3"
"8383","5.1","7","1.8","1.6","0.6","3.36","4"
"8384","5.4","7.7","1.2","1","1","3.39","5"
"8385","5.9","7.1","3.3","1.2","0.5","3.69","4"
"8386","6.5","6.2","1.1","2","1.1","3.36","4"
"8387","5.5","7.7","2.7","1.5","0.9","3.07","4"
"8388","4.4","7.6","3.1","2.1","1.2","3.44","4"
"8389","6.2","7.8","2.3","1.8","0.8","3.19","5"
"8390","6.1","7.1","2","1.7","0.9","3.3","3"
"8391","3.9","7","2.7","2","1.2","3.22","4"
"8392","5.5","7.7","2.5","1.5","1","3.06","5"
"8393","4.2","8.4","3.2","2","1.5","3.26","2"
"8394","5","7.5","0.7","1.6","0.9","3.39","2"
"8395","4.8","7.8","1.9","3.1","0.8","3.35","5"
"8396","6.1","7.3","2.9","1.2","1.4","3.3","3"
"8397","5.6","6.6","2.5","1.6","0.9","3.16","5"
"8398","4.5","8.1","3","1.6","0.9","2.87","4"
"8399","6.2","8","2.7","1.1","1.1","3.19","3"
"8400","4.4","7.9","2.4","2.2","1","3.31","5"
"8401","5.8","7.4","2.3","1.6","0.9","2.77","3"
"8402","4.8","7.9","4.1","0.6","0.8","3.19","5"
"8403","5.2","8","3.6","2.1","1.4","3.18","4"
"8404","5.9","8.5","2.8","1.5","1","3.02","5"
"8405","5.9","8.1","2.6","1.7","0.8","3.35","5"
"8406","6.6","7.5","2.9","2.1","0.9","3.39","2"
"8407","5.4","6.7","3.1","1.6","1.1","3.56","2"
"8408","5.7","7.6","2.8","1.6","1.4","3.19","4"
"8409","5.1","7.7","2","3","0.9","3.46","4"
"8410","5.6","7.9","3.7","0.7","0.7","3.04","4"
"8411","5.9","8.3","2.7","1.2","1.6","3.13","4"
"8412","5.4","7.4","3.9","1.3","1","3.34","5"
"8413","4.1","8.8","2.6","2.7","1","3.07","4"
"8414","5.8","6.4","2.3","1.5","1","3.17","5"
"8415","5.8","7.8","3.5","1.9","0.6","3.37","5"
"8416","5","7","2.7","1.6","1","3.2","5"
"8417","4.5","6.4","2.6","2.1","1.2","3.02","5"
"8418","6.7","7.4","1.7","1.8","1.4","3.08","2"
"8419","5.9","6.6","3","1.9","0.9","3.15","3"
"8420","5.3","7.4","2.2","2.4","1.1","3.32","5"
"8421","4.6","7.5","2.2","2","1.4","3.14","3"
"8422","4.8","8.2","2.2","1.4","1","2.71","2"
"8423","6.5","6.6","2.8","2","1.2","3.36","4"
"8424","5.6","8","1.4","3","1.1","3.33","5"
"8425","5.1","7.6","2.4","2.1","0.8","2.99","4"
"8426","5.9","8.1","3.2","1.9","0.7","2.97","3"
"8427","4.8","7.2","1.6","1.1","1.3","3.47","4"
"8428","6.7","6.7","2.6","2.2","0.2","3.15","3"
"8429","6.6","6.8","2.1","2.2","0.8","3.35","2"
"8430","5.1","6.7","2.2","2","0.6","3.06","2"
"8431","5","7.8","3.7","1.9","1.3","3.33","3"
"8432","3.4","8.4","1.3","3.2","1.4","3.02","5"
"8433","4.3","7.2","3","2.2","0.8","3.28","5"
"8434","4.4","7.9","2.2","2.4","1.8","3.27","5"
"8435","5.6","6.6","2.1","1.8","1.4","2.79","4"
"8436","5.2","7.6","1.7","1.7","1.1","3.22","5"
"8437","4.4","7.9","3","2.1","1.4","3.06","3"
"8438","5.3","6.6","2.4","1.7","0.8","3.42","3"
"8439","5.9","7.4","2.3","1.8","0.9","3.25","2"
"8440","5.9","7.9","2.6","2","1.1","3.15","3"
"8441","4","5.7","2.4","1.5","0.8","3.5","5"
"8442","5.4","8.3","1.1","1.9","0.6","2.82","5"
"8443","4.4","7.7","2.2","1.8","0.7","3.59","2"
"8444","6.2","7.9","3.1","2.3","0.9","3.58","5"
"8445","6.1","7.3","1.4","1.5","1.1","3.12","2"
"8446","4.8","6.5","1.7","0.8","0.9","3.38","2"
"8447","4.9","7.8","2.2","1.6","0.5","3.3","3"
"8448","5.1","7.5","2","2","1.1","2.7","3"
"8449","3.7","7.5","2.5","2.3","1.4","3.18","5"
"8450","5.8","8.2","1.7","1.5","0.8","2.95","5"
"8451","5.3","8","2.2","2.1","1.5","2.93","4"
"8452","6.3","8.7","2.5","2.4","1.3","3.14","4"
"8453","4.6","7.6","3","2.2","0.7","3.15","2"
"8454","5","7.1","3.4","1.4","0.8","3.44","4"
"8455","4.3","7.4","2.3","1.5","0.9","3.05","5"
"8456","4.7","7.7","3.8","2","0.9","3.12","5"
"8457","4.6","8.1","2.4","2.6","0.3","3.47","4"
"8458","6.3","6.6","3.1","1.8","0.8","3.16","5"
"8459","4.9","7.5","3.9","1.7","0.8","3.1","5"
"8460","5.6","8.5","2.6","1.1","1.6","3.37","2"
"8461","5.2","7.4","1.5","1.6","1.1","3.31","5"
"8462","4.5","8.1","2.6","1.4","0.8","3.22","2"
"8463","5.4","7.8","2.1","1.8","0.9","3.38","5"
"8464","6","8.1","2.3","1","1.1","2.95","3"
"8465","4.5","7","3.9","1.6","0.9","3.08","5"
"8466","6.1","7","1.6","1.3","0.8","3.6","5"
"8467","4.8","7.5","2.7","2.3","0.8","2.59","2"
"8468","5.1","6.6","1.9","1.4","1.1","3.07","4"
"8469","5.9","7.3","2.3","1.5","0.6","2.96","5"
"8470","5","7.7","3","1.9","0.7","3.21","4"
"8471","5.5","8.6","2.7","1.6","0.7","3.32","4"
"8472","5.2","7.7","2.3","3","0.7","3.42","3"
"8473","5.6","7.9","2","2.3","0.8","3.12","5"
"8474","3.6","8.2","2.7","1.8","1.3","3.02","5"
"8475","4","6.9","3.7","2","1.3","2.91","5"
"8476","6","7.4","1.9","0.6","1.1","3.21","5"
"8477","6.3","9","3.8","2.4","1.1","3.63","4"
"8478","4.8","7.5","3.3","2.1","0.8","3.08","3"
"8479","5.3","8.2","3.5","1.8","0.4","3.19","5"
"8480","5.7","8.1","2.7","2.1","1","3.23","5"
"8481","6.1","6.6","3.3","2.1","1.1","3.12","5"
"8482","3.9","7.7","1.8","1.6","0.8","3.48","4"
"8483","4.8","7.6","2","2","0.7","3.44","3"
"8484","5.2","7.7","3","2.3","0.6","3.36","4"
"8485","6.1","7","2.7","2","1.1","3.39","3"
"8486","7.5","6.8","2.4","1.7","1","3.06","4"
"8487","5.3","7.2","0.7","1.9","1.4","2.97","5"
"8488","4.4","7.4","2.2","2.5","0.8","3.06","2"
"8489","5.8","8.2","1.7","2.2","0.9","3.26","2"
"8490","6.6","8.6","2.8","1.2","1","3.14","3"
"8491","5.6","8.3","2.4","2.1","0.8","3.31","3"
"8492","4.8","8","2.1","2","1.3","3.22","4"
"8493","6.3","6.9","4.4","2.4","1.4","2.93","3"
"8494","6","7.3","3.2","1.8","0.7","3.45","3"
"8495","4.7","7.6","3.2","1.6","0.9","3.1","3"
"8496","5.8","7.1","4","1.1","1.4","3.36","4"
"8497","6.3","7.8","3.1","1.5","1.1","3.03","4"
"8498","6.4","7.9","2","2.4","1","3.02","2"
"8499","5.4","7.8","1.9","1.9","1.1","3.01","2"
"8500","5.2","8.1","3.2","1.8","1.2","2.91","4"
"8501","6.5","7","1.1","2.4","1.1","2.92","2"
"8502","4.5","8.1","2.4","2.3","1.1","3.28","5"
"8503","5.9","7.1","1","1.4","1","3.01","2"
"8504","4.4","6.9","2.6","2.4","1.4","3.27","3"
"8505","6.4","7.8","3.1","1","0.9","3.22","5"
"8506","5.3","8.2","2.7","2","1","3.38","2"
"8507","6.5","7.8","3.2","2","1.5","3","4"
"8508","5.9","7.5","3.9","2.4","1.1","3.41","4"
"8509","4.5","7.7","2.4","2","1","3.02","3"
"8510","6.6","7.6","4.5","1.7","1.2","2.65","2"
"8511","6.7","6.8","2.6","1.7","1.1","3.24","2"
"8512","6.2","6.8","3.2","3.1","0.8","3.02","5"
"8513","4.9","7.5","2.1","1.8","1.1","3.5","5"
"8514","5.3","7.5","3.6","2.1","0.8","3.26","4"
"8515","5.6","7.5","3.2","0.8","1.5","3.18","2"
"8516","4.9","7.9","3.5","1.4","1.1","3.24","3"
"8517","6.9","7.4","2.5","2.1","0.7","3.1","5"
"8518","5.6","7.8","1.6","1","0.9","3.54","3"
"8519","3.3","7.4","2.8","2.1","1.2","3.09","2"
"8520","5.8","8.6","1.3","1.4","0.7","3.29","3"
"8521","5.2","7.5","2.3","1.3","1.8","3.04","2"
"8522","5.4","8.9","2.6","1.4","0.6","3.2","3"
"8523","5.2","7.7","4.2","2.6","1.3","2.95","2"
"8524","6.1","7.4","2.7","2","0.9","3.25","4"
"8525","6.4","7","2.6","1.3","0.8","3.21","3"
"8526","5.7","6.6","2.5","2.2","1.2","3.31","3"
"8527","5.2","6.9","1.6","2.2","0.9","3.29","3"
"8528","5.5","7","2.6","1.6","1.5","3.21","2"
"8529","5.5","7.7","2.6","2.3","0.6","3.61","4"
"8530","4.9","7.2","1.8","2.3","1.2","3.2","2"
"8531","6","7.6","1.7","2.2","0.9","3.21","2"
"8532","5.9","8.3","2.2","1.5","1.1","3.18","2"
"8533","6.7","7.4","2.5","1.2","1.2","3.24","5"
"8534","6.5","8.7","2.2","1","0.5","3.14","5"
"8535","5","6.8","1.8","1.5","1.1","3.13","5"
"8536","6.2","7.4","2.7","1.6","1.3","3.35","3"
"8537","4.7","7.2","2.9","1.7","1.1","3.19","2"
"8538","6.1","8.1","2.6","1.8","0.9","3.41","3"
"8539","5.1","6.2","2.1","2.7","0.6","2.82","2"
"8540","4.7","6.6","2.9","1.6","1.2","3.5","3"
"8541","5.7","7.4","2.4","1.8","1.6","3.38","5"
"8542","3.4","8.4","1.7","0.9","1.2","3.19","4"
"8543","4.1","7.6","3.2","2.9","1.3","3.18","3"
"8544","5.4","6.7","2.7","1.1","1.3","3.33","3"
"8545","5.6","6.8","2.4","1.4","0.9","2.99","4"
"8546","5.2","8.5","1.4","2.1","1","3.21","2"
"8547","4.2","7.1","2","1.9","1.3","3.23","3"
"8548","4.8","6.9","3.9","2.6","0.5","2.79","3"
"8549","5.8","8.4","1.4","2.2","1.2","3.27","3"
"8550","6","8.1","2.3","1.8","1.4","2.93","4"
"8551","5.5","8.3","2.5","2.3","1","3.42","3"
"8552","6.4","6.9","2.7","2.4","1.2","3.47","3"
"8553","5.8","6.6","1.5","1.5","0.8","3.5","4"
"8554","4.9","7.6","2.6","2.3","1","3.14","5"
"8555","5.3","7.7","1.3","1.7","0.9","3.13","2"
"8556","4.4","7.7","2.6","1.7","1.1","2.8","4"
"8557","5.4","8.4","2","1.9","1","3.34","5"
"8558","6.4","6.5","1.9","1.6","0.5","2.9","2"
"8559","6","8","3.1","1.6","0.8","2.91","4"
"8560","6.6","6.8","2.3","2.3","1.6","3.14","3"
"8561","5.3","8","2.8","1","1.2","2.98","4"
"8562","6.6","7.2","2.9","1.3","0.4","3.01","2"
"8563","5.3","7","3.4","2.1","1.4","3.21","2"
"8564","6.7","7.1","1.7","1.8","0.7","3.38","2"
"8565","5.5","6.6","3.1","2.3","1.3","3.31","3"
"8566","6.1","7.5","2.5","2","1.4","3.24","5"
"8567","6.7","7","2.2","1.1","1","3.43","5"
"8568","5.3","8","1.7","1.8","0.7","3.23","4"
"8569","5.7","7.9","2.9","2.1","0.8","3.09","3"
"8570","6.5","8.5","1.9","1.9","1.2","3.05","5"
"8571","5.4","7.7","2.9","1.6","0.7","3.31","5"
"8572","4.4","7.8","3.8","1.7","0.8","2.98","3"
"8573","7.2","8.3","3.2","1.5","1.2","3.27","2"
"8574","5.1","7.1","3.5","1.1","0.8","3.11","2"
"8575","5.6","6.6","2","1.1","1.4","3.03","4"
"8576","6.4","7.6","3","2","0.7","3.03","2"
"8577","5","6.6","1.7","1.4","0","3.39","2"
"8578","4.7","9","2.3","2.1","0.8","3.03","5"
"8579","5.7","8.4","3.7","1.5","1.1","3.14","3"
"8580","4.1","8.8","2.1","1.1","1.3","3.11","5"
"8581","5.3","7.5","3.3","1.6","0.9","3.41","4"
"8582","5.7","7.8","3.2","2.8","0.9","3.51","2"
"8583","5.3","7.2","3.3","1.8","1","3.38","5"
"8584","4.3","8","1.6","2.1","1.5","3.12","2"
"8585","6.8","6.8","2.9","1.9","1.1","3.27","3"
"8586","5.6","6","2.4","1.1","0.9","3.02","5"
"8587","6.6","7","3.3","2.5","1.6","3.24","2"
"8588","5.3","6.6","1.3","1.7","1","2.85","2"
"8589","4.8","8.4","2.8","1.1","0.4","3.25","5"
"8590","5.7","8.6","2.7","1.5","0.6","3.19","4"
"8591","5.3","6.7","1.1","1.7","1.2","3.29","3"
"8592","4.6","8.3","1.9","2.2","0.5","3.2","5"
"8593","6.7","8.1","1.2","1.5","1.1","3.37","3"
"8594","5","6.6","2","3.1","0.8","3.05","2"
"8595","4","7.3","2.9","1.3","1.4","3.35","3"
"8596","6.6","7.2","2.6","2.1","1.1","3.29","5"
"8597","5.1","7.9","2.6","0.8","0.5","3.42","3"
"8598","5","6.8","1.8","1.7","1.3","3.43","4"
"8599","4.1","7.4","3.3","2","1.4","3.01","3"
"8600","6.9","7.1","2.5","1.2","0.6","3.3","4"
"8601","4.5","7.8","2.5","2.5","0.8","2.97","4"
"8602","5.5","7.4","3.2","2","1.2","3.43","2"
"8603","6.2","7.2","1.8","1.6","1.2","3.03","5"
"8604","5.8","7.4","2.7","2","1.7","3.12","3"
"8605","5.5","8.7","2.8","1.5","1.3","3.24","2"
"8606","4.1","7.2","2.1","2.4","1.7","3.35","3"
"8607","4.9","6.9","3","2.3","1","3.27","3"
"8608","5.7","7.9","2.8","2","1.1","3.35","3"
"8609","4.9","7.4","2.4","2.1","0.8","3.2","5"
"8610","5.7","6.7","2.4","1.1","0.8","3.25","4"
"8611","6","8.8","2.9","2.5","1","2.85","3"
"8612","6.3","7.3","3.1","1.8","0.8","3.41","3"
"8613","4.5","7.3","2.5","2.3","0.2","3.14","4"
"8614","7.3","7.6","3.3","2.2","0.8","3.11","2"
"8615","6.1","8.5","3","2.3","1.3","3.59","2"
"8616","5.5","6.5","1.2","1.3","1","2.66","5"
"8617","6.4","7.7","1.5","1.3","1","3.22","4"
"8618","7.4","8.8","3.3","2.9","0.8","2.75","3"
"8619","4.3","7.6","2.3","1","1.1","3.27","5"
"8620","5.3","6.8","2.6","1.3","1.5","3.06","2"
"8621","3.6","7.1","3.3","1.8","1.4","2.61","4"
"8622","5.7","7.6","2.5","1.8","1.1","3.42","4"
"8623","5.8","8.3","2.5","1.5","0.7","2.94","3"
"8624","5.5","7.3","1.9","2.1","1.5","3.39","2"
"8625","5","8","2.8","2.3","1.3","3.01","4"
"8626","3.9","6.6","2.9","1.8","0.6","3.11","3"
"8627","5.8","6.6","2.1","1.7","0.5","2.74","4"
"8628","6.7","7.2","1.9","1.8","0.6","3.28","4"
"8629","5","8.4","4.3","1.6","0.9","3.09","4"
"8630","5.9","7.5","2.4","1","1.3","3.13","2"
"8631","4.2","7.7","2","2","1.3","3.18","2"
"8632","5.9","7.7","3","2.2","1.1","2.87","2"
"8633","5.2","8.2","2.5","1.7","1","3.34","5"
"8634","4.9","7.1","1.7","0.7","1.7","3.09","2"
"8635","4.9","7.9","2.8","1.5","1","3.66","3"
"8636","5.2","7","1.9","2.3","1","3.1","4"
"8637","5.8","8.7","3.6","1.1","0.8","3.12","4"
"8638","4.5","7","2.8","2.1","1.7","2.93","4"
"8639","5.2","7","2.3","1.6","1.2","2.88","4"
"8640","5.5","7.8","2.6","1.8","0.7","3.38","2"
"8641","4.6","7.5","3.1","1.5","0.7","3.41","5"
"8642","6.9","7.7","2.6","1.2","0.5","3.09","2"
"8643","4.8","7.6","4","2.5","1","3.22","4"
"8644","5","6.8","3.3","2.2","0.6","3.45","2"
"8645","4.7","8.5","2.8","2.1","0.6","3.26","2"
"8646","6.9","8","1.8","2.3","1.3","3.3","2"
"8647","5.9","8.3","2.4","2.1","1.3","3.22","2"
"8648","4.8","7.2","2.8","2.3","1.4","3.07","4"
"8649","6.4","7.7","1.9","1.5","0.6","3.28","3"
"8650","5.7","7.6","3.4","2.5","0.7","3.57","4"
"8651","5.7","8.2","1.8","2.4","0.8","3.1","3"
"8652","5.2","8.2","2.1","2","1.5","3.37","4"
"8653","4.9","7.6","2.1","1.7","1","3.24","3"
"8654","5.8","6.6","3","1.2","1.5","3.08","2"
"8655","5.1","8.6","1.9","1.9","1.2","3.38","5"
"8656","7","7.8","1.2","2.6","1","3.36","5"
"8657","4.5","7.1","3.3","1.2","1.2","3.32","5"
"8658","6.7","7.7","2.2","2.3","0.5","3.55","2"
"8659","5.4","6.6","1.8","1.6","0.4","3.57","4"
"8660","5.7","8.1","2","1.6","1.1","3.21","3"
"8661","6.2","6.6","3.7","1.2","1","3.18","5"
"8662","5","7.4","2","1.4","1.6","2.91","3"
"8663","6.2","7.6","2.4","2.1","0.6","3.51","4"
"8664","3.3","8.1","2.2","2.2","1.1","3.19","2"
"8665","4.9","7.6","1.6","1.9","1.2","3.08","2"
"8666","4.8","7.9","2","1.5","1.1","3.01","3"
"8667","4.5","7.5","1.6","1.2","1.3","3.01","3"
"8668","5.3","7.5","3.2","1.8","0.8","3.55","3"
"8669","5.8","7.6","2.6","1.6","1.2","3.38","5"
"8670","6.1","7.4","4.2","1.9","1.2","2.9","5"
"8671","5.7","6.5","2","1.6","1.3","2.91","5"
"8672","5","7","1.9","1.7","0.8","3.22","5"
"8673","5.8","7.6","3.6","1.9","0.6","3","2"
"8674","5.6","7.4","3.2","2","0.8","3.15","5"
"8675","6.2","7.4","2.8","2.4","0.7","3.51","4"
"8676","6.1","7.3","1.7","1.6","0.8","3.41","3"
"8677","5.5","7","3.7","2.1","0.9","2.86","3"
"8678","4.8","7.2","2.4","2.7","0.7","3","5"
"8679","5","7.3","2.2","2.1","1","3.25","5"
"8680","5.1","7.5","3.3","2.4","0.6","3.43","4"
"8681","5.2","7.7","2.5","1.5","1","3.04","2"
"8682","5.7","7.4","1.7","1.4","0.9","3.27","3"
"8683","6.1","6.9","2.5","1.7","1","3.11","5"
"8684","5.5","6.7","2","1.8","1.1","3.55","2"
"8685","5.5","9.1","0.4","2.3","0.9","3.32","3"
"8686","5.6","6.8","1.9","1.4","0.8","3.16","4"
"8687","5.1","7.2","2.1","1.8","0.8","2.9","4"
"8688","4.8","7.8","1.7","2.3","1.3","2.99","5"
"8689","4.1","7.7","2.9","1.9","1.4","2.69","3"
"8690","4.9","7.8","2","1.8","0.8","3.25","4"
"8691","5.9","7.2","2.8","1.9","1","3.33","4"
"8692","4.9","7.6","1.6","1.2","0.5","3.34","3"
"8693","5.3","7.5","3.1","1.2","0.9","3.08","3"
"8694","5.9","7.3","1.6","1","0.6","3.46","2"
"8695","5.9","7.6","0.9","1.9","0.9","3.52","2"
"8696","4.6","8.1","3.4","2.3","1.3","3.07","2"
"8697","6.3","7.5","1.9","2.2","0.5","3.44","5"
"8698","6.4","7.5","3.7","2.4","0.7","3.23","2"
"8699","4.6","8.1","2.9","2.5","0.7","3.09","4"
"8700","4.8","8.1","3.1","1.9","0.5","3.45","2"
"8701","6.5","8.5","3.2","1.8","1.3","2.96","3"
"8702","5.4","6.4","2.6","2.5","1.1","2.9","3"
"8703","3.7","8","2.6","1.4","1.5","3.12","5"
"8704","4.4","7.9","3.4","1.2","0.7","3.15","5"
"8705","5.3","7","2.6","1.6","0.5","2.87","2"
"8706","4.6","7.7","2","1.6","1.3","3.3","3"
"8707","5.2","8.1","2.9","1.8","0.9","3.04","2"
"8708","5.5","7","1","1.4","0.9","2.94","3"
"8709","6.7","7.8","3.4","2","1.4","3.33","3"
"8710","5.3","8","3.4","1.5","1.1","3.11","4"
"8711","6.4","6.9","3.3","2.4","1.3","3.41","4"
"8712","6.6","7.4","3.3","1.2","0.8","3.29","2"
"8713","6.6","7.7","2.4","1.7","0.8","3.16","4"
"8714","5.7","7","2.4","1.6","0.9","3.42","5"
"8715","3.9","7","1.6","1.9","1.2","3.28","4"
"8716","5.9","7.4","3.7","2.3","1","3.2","4"
"8717","6.3","8","2.2","1.9","1.1","3.3","2"
"8718","5.4","7.9","2.7","1.7","0.2","3.31","5"
"8719","6.9","7","2.7","2.1","0.4","2.98","2"
"8720","6.2","7.9","1.6","2.2","0.4","3.67","3"
"8721","6","7","1.3","1.9","0.9","3.21","4"
"8722","6.4","6.5","2.5","2","0.6","3.22","5"
"8723","5.8","7.3","2.2","2.1","1.5","2.85","3"
"8724","3.5","8.2","2.4","1","1","3.23","5"
"8725","5.1","7.9","3.2","1.6","1.1","3.23","3"
"8726","6.5","7.5","2.7","2","0.7","2.97","3"
"8727","4.9","7.2","3","1.7","0.7","2.99","2"
"8728","5.3","7.3","2.8","1.7","1.5","3.02","2"
"8729","4.7","7.6","2.3","2","1.5","3.14","4"
"8730","6.9","6.9","1.8","2","1.1","3.24","3"
"8731","6.8","7.3","2.7","2","0.4","3.16","5"
"8732","4.8","7.4","2.6","1.4","0.9","3.26","3"
"8733","5.6","6.7","3.1","1.1","1.1","3.34","2"
"8734","5","7","2.4","2.2","0.9","3.31","5"
"8735","6","7.7","2.3","1.4","0.4","3.27","5"
"8736","5.9","7.5","2.3","1.4","1.6","3.26","4"
"8737","6.1","7.3","1.9","1.3","0.7","3.26","3"
"8738","5.8","7","3.5","2.4","0.6","3.17","4"
"8739","7.8","8.4","3.3","1.9","1","3.07","4"
"8740","4.7","7","1.7","2","1.4","3.18","3"
"8741","4.1","7.7","3.1","2.1","1.2","3.33","2"
"8742","5.2","7.2","1.2","1.8","0.6","3.33","2"
"8743","4.2","7.5","3.2","2.3","0.6","3.3","5"
"8744","4.3","7.8","2","1.2","0.3","3.1","2"
"8745","4.7","6.7","2.8","1.3","0.9","3.16","4"
"8746","4.8","7.5","1.1","1.2","0.9","3.16","2"
"8747","4.7","8.2","1.7","2","1.2","3.08","5"
"8748","5.9","8.6","2.8","2.1","0.8","3.38","2"
"8749","5.1","7.4","2","1.6","1.3","2.83","3"
"8750","5.4","7.5","1.9","1.7","1.2","3.6","4"
"8751","6.2","8.8","3.5","2.4","0.8","3.61","4"
"8752","4.9","8.2","4","1.5","1.1","3.21","4"
"8753","5.3","7.1","3.2","1.9","1.4","3.28","5"
"8754","5.8","7.1","1.7","1.5","0.7","3.37","4"
"8755","3.9","8.1","3.7","2.3","0.9","3.05","5"
"8756","3.6","6.9","1.4","2.1","0.9","3.31","4"
"8757","5.8","8.2","2.3","1.1","0.9","3.46","2"
"8758","5.9","7.7","2.5","1.7","1.2","2.84","3"
"8759","7.2","7.8","3.8","0.8","1.3","2.91","4"
"8760","5.6","7.3","3.1","2.3","1.1","3.35","2"
"8761","6.2","7.1","2.2","2.8","1.1","3.15","2"
"8762","5.3","8.4","1.8","0.7","0.8","3.12","3"
"8763","5.7","7.4","3.2","1.1","1.1","3.13","2"
"8764","6.8","7.3","2.1","1.9","0.6","2.97","5"
"8765","3.8","7.5","2.7","1.8","1.7","3.12","4"
"8766","5.8","7.6","1.5","1.6","1.4","2.94","2"
"8767","7.2","6.9","2.9","0.9","1.3","3.46","4"
"8768","5.7","7.2","2.8","2","1.1","3.23","3"
"8769","6.8","7.1","1.6","2.2","1.1","3.22","3"
"8770","5","8","3.2","3.2","0.5","3.33","3"
"8771","5.5","7","2.9","2.5","0.6","3.76","2"
"8772","5.5","6.4","3","1.2","0.7","2.99","2"
"8773","3.7","6.3","2.2","1.8","1","2.83","2"
"8774","4.6","6.6","2.6","2.1","0.9","3.19","5"
